"customer_id","geographic_location","loyalty_card","email_news","fav_category","gender","income_level"
40505,"G",0,1,"O","F",1
40564,"J",0,0,"P","F",2
40647,"I",0,1,"L","F",2
40664,"F",0,1,"L","F",2
40749,"J",0,1,"N","M",3
40840,"A",0,0,"L","F",1
40842,"C",1,0,"M","F",3
40887,"D",0,0,"L","M",2
40897,"F",1,1,"P","M",1
41000,"I",0,0,"P","F",3
41003,"H",0,0,"P","M",3
41123,"J",0,0,"L","F",3
41311,"G",0,1,"M","F",3
41322,"D",0,0,"N","F",2
41338,"F",0,1,"O","F",1
41339,"G",0,0,"Q","M",3
41345,"D",0,1,"Q","F",1
41387,"D",0,1,"M","F",1
41428,"J",0,0,"O","M",3
41432,"F",0,0,"M","M",2
41453,"G",1,0,"M","F",2
41557,"D",0,0,"O","F",3
41559,"E",0,0,"P","F",1
41587,"F",0,0,"O","F",1
41604,"B",0,0,"N","M",1
41671,"D",0,0,"Q","M",1
41677,"A",0,1,"L","F",2
41830,"A",0,0,"N","F",3
41901,"H",0,0,"L","M",3
41988,"B",0,0,"N","F",1
42158,"C",0,0,"N","F",2
42169,"H",0,0,"L","F",1
42211,"E",0,1,"Q","F",3
42240,"G",0,0,"N","M",2
42337,"A",0,0,"P","M",3
42350,"E",1,1,"P","F",1
42351,"A",0,0,"N","M",2
42361,"E",0,0,"L","M",3
42377,"B",0,0,"O","F",2
42454,"A",0,0,"O","M",2
42465,"C",0,1,"L","M",3
42570,"I",0,0,"M","M",1
42613,"D",0,0,"M","M",1
42642,"B",0,0,"N","F",3
42656,"A",0,0,"M","M",2
42684,"E",0,1,"N","F",3
42801,"H",1,0,"M","F",1
42817,"C",0,0,"L","F",3
42845,"A",0,0,"Q","F",3
42877,"I",0,0,"P","M",1
42921,"J",0,1,"M","F",1
42932,"J",0,0,"O","M",3
42961,"E",0,1,"L","M",3
42983,"G",0,0,"M","M",2
43032,"D",0,1,"O","F",1
43053,"D",0,1,"P","F",3
43076,"E",0,0,"O","M",2
43152,"J",0,0,"O","F",1
43185,"J",0,0,"O","F",3
43212,"F",0,1,"N","F",2
43303,"B",0,0,"P","M",2
43314,"G",0,1,"O","F",2
43346,"B",0,0,"Q","F",2
43403,"E",0,0,"L","F",2
43449,"B",0,0,"Q","F",1
43471,"B",0,0,"L","M",3
43500,"E",1,1,"Q","M",2
43501,"J",0,1,"N","M",1
43567,"A",0,1,"Q","F",2
43605,"D",0,1,"L","M",3
43610,"H",0,0,"N","F",1
43694,"F",0,0,"N","M",2
43839,"D",0,0,"M","F",1
43907,"G",0,0,"Q","F",3
43994,"A",0,0,"Q","M",3
44000,"D",0,1,"M","M",2
44028,"F",0,1,"N","M",1
44111,"C",0,1,"N","M",2
44138,"C",0,1,"Q","M",3
44177,"B",0,1,"P","M",3
44229,"C",0,0,"Q","F",2
44254,"F",0,0,"O","F",3
44280,"I",0,0,"M","M",3
44353,"D",0,1,"Q","F",1
44394,"D",0,0,"M","F",3
44505,"B",1,0,"M","F",1
44586,"G",0,0,"L","F",3
44603,"A",0,1,"Q","F",2
44648,"A",0,0,"O","M",1
44669,"E",0,0,"L","M",2
44692,"I",0,1,"P","M",1
44696,"E",0,0,"M","M",1
44736,"I",0,1,"M","F",2
44985,"A",0,0,"N","F",3
45059,"A",0,0,"Q","M",1
45071,"D",0,1,"O","F",3
45080,"C",0,0,"P","M",2
45155,"F",0,1,"O","M",3
45180,"F",0,0,"Q","M",1
45209,"A",0,1,"L","M",2
45214,"D",0,0,"P","F",2
45242,"H",0,0,"M","M",3
45262,"E",0,0,"O","M",1
45304,"G",1,1,"Q","F",3
45305,"G",0,1,"P","F",3
45354,"D",0,0,"N","M",2
45367,"E",0,0,"P","M",2
45515,"G",0,0,"Q","M",3
45560,"B",1,0,"O","M",1
45564,"G",0,1,"L","M",2
45568,"D",0,0,"Q","F",2
45658,"D",1,0,"O","F",2
45660,"B",0,0,"M","F",2
45665,"B",0,0,"O","M",1
45710,"I",0,1,"L","M",3
45733,"D",0,0,"O","M",3
45746,"H",0,1,"M","M",2
45762,"A",0,0,"P","F",2
45789,"H",1,1,"P","F",3
45821,"B",0,0,"Q","F",2
45827,"E",0,1,"P","F",1
45846,"E",0,0,"M","M",3
45853,"D",0,0,"P","M",3
45915,"H",0,0,"M","F",2
45993,"D",0,0,"P","M",2
46011,"J",0,1,"P","F",1
46012,"G",0,0,"P","F",3
46097,"C",0,0,"L","F",2
46101,"D",0,0,"N","F",1
46169,"B",0,0,"N","F",1
46178,"B",0,1,"M","F",2
46293,"H",0,0,"O","M",3
46358,"J",0,0,"P","M",1
46389,"F",0,0,"Q","M",2
46532,"C",0,0,"O","F",1
46537,"G",0,0,"N","F",2
46610,"A",0,1,"O","F",2
46627,"A",1,1,"Q","M",3
46666,"J",0,0,"M","F",1
46689,"F",0,0,"M","F",1
46704,"B",0,0,"N","M",1
46880,"H",0,0,"P","M",2
46903,"H",0,0,"O","M",3
46914,"G",0,1,"N","M",3
47111,"F",0,0,"N","M",2
47162,"I",0,1,"N","M",3
47164,"I",1,0,"L","F",2
47245,"J",0,1,"Q","M",3
47279,"E",0,1,"L","F",1
47338,"C",0,0,"P","M",3
47344,"G",0,0,"L","M",2
47372,"B",0,1,"M","F",3
47399,"H",0,1,"Q","M",2
47434,"H",1,0,"P","F",2
47436,"D",0,0,"N","M",1
47520,"C",0,0,"Q","M",1
47785,"C",1,0,"L","M",2
47828,"F",0,0,"P","M",3
47829,"B",0,0,"Q","M",2
47885,"D",0,1,"M","F",3
47894,"B",0,0,"M","F",2
47923,"C",0,0,"O","M",2
47966,"D",0,0,"L","F",2
48005,"F",0,0,"Q","M",3
48054,"D",0,0,"N","F",3
48084,"B",0,0,"M","M",2
48143,"F",0,1,"N","M",1
48176,"B",1,0,"O","M",2
48318,"H",1,1,"O","F",1
48361,"J",0,1,"L","M",1
48619,"F",0,1,"N","F",2
48650,"F",0,1,"P","F",2
48660,"J",0,0,"N","M",1
48702,"G",0,1,"P","M",2
48745,"C",0,0,"L","F",2
48786,"G",0,1,"L","F",2
48789,"E",0,1,"N","M",3
48798,"B",0,0,"M","F",2
48816,"B",0,0,"Q","F",1
48958,"F",0,0,"Q","F",2
49009,"I",1,0,"O","F",1
49027,"B",0,0,"O","F",1
49099,"I",0,0,"L","F",2
49124,"E",0,0,"P","M",2
49193,"I",0,0,"O","M",2
49195,"C",0,0,"Q","F",1
49213,"B",0,0,"Q","M",3
49214,"E",0,1,"M","F",1
49239,"H",0,0,"P","F",2
49325,"H",0,0,"P","M",2
49338,"J",0,0,"O","F",3
49520,"B",0,1,"L","F",3
49533,"H",1,0,"M","F",2
49668,"J",0,0,"N","M",1
49695,"I",0,0,"O","M",3
49726,"I",0,0,"P","F",3
49772,"F",1,1,"M","F",2
49773,"E",0,0,"Q","M",2
49818,"D",0,0,"O","F",1
49903,"J",0,1,"L","F",1
49940,"E",0,1,"O","F",2
49960,"I",0,0,"Q","M",3
50193,"C",0,0,"N","M",1
50330,"F",0,0,"O","F",3
50349,"I",1,0,"P","F",2
50376,"A",0,1,"P","M",1
50386,"B",0,0,"L","F",2
50401,"I",0,0,"L","M",1
50426,"B",0,0,"O","M",1
50434,"C",0,0,"M","F",3
50438,"A",0,0,"N","M",3
50477,"I",0,0,"Q","M",3
50504,"A",0,0,"M","F",3
50570,"G",0,0,"M","F",1
50642,"H",0,1,"P","F",2
50742,"B",0,0,"P","F",2
50763,"C",0,1,"Q","M",1
50865,"H",0,0,"M","F",1
50879,"J",0,0,"P","M",3
50911,"D",0,1,"Q","F",3
50942,"G",0,1,"L","M",2
51037,"G",0,0,"O","F",3
51068,"F",0,0,"Q","M",1
51114,"B",0,0,"O","M",2
51117,"I",0,0,"M","M",1
51118,"J",0,0,"O","F",1
51145,"H",0,0,"N","F",1
51153,"I",1,0,"M","F",1
51449,"I",1,0,"N","M",2
51472,"D",0,1,"P","F",1
51570,"F",0,1,"N","M",2
51699,"H",0,0,"P","M",2
51730,"F",0,0,"O","M",2
51751,"H",1,0,"M","F",1
51766,"D",0,0,"Q","M",2
51793,"A",0,1,"L","M",3
51985,"G",1,0,"M","M",1
52038,"A",0,0,"P","F",3
52167,"I",0,1,"L","F",1
52272,"A",0,0,"N","M",2
52322,"I",0,0,"P","M",3
52339,"G",0,0,"O","F",2
52370,"J",0,0,"Q","M",3
52378,"I",0,1,"L","F",3
52547,"A",0,0,"L","M",1
52561,"F",0,1,"L","M",2
52651,"D",0,0,"O","M",3
52716,"H",0,0,"P","F",2
52787,"B",0,0,"P","F",3
52819,"I",0,0,"Q","F",2
52838,"J",0,1,"M","M",1
52876,"A",0,1,"L","F",1
53094,"C",0,0,"O","F",3
53182,"D",0,0,"O","M",1
53184,"D",0,1,"L","M",2
53214,"B",0,0,"M","F",2
53383,"G",0,1,"Q","M",2
53398,"B",0,0,"P","M",3
53477,"C",0,1,"M","F",2
53500,"G",0,0,"N","F",1
53510,"B",0,0,"M","F",3
53529,"B",1,0,"M","F",1
53554,"F",0,1,"O","M",1
53597,"I",0,0,"O","F",1
53603,"B",0,0,"N","M",2
53683,"J",0,0,"P","M",2
53724,"B",0,0,"L","M",1
53735,"J",0,1,"O","F",1
53772,"E",0,0,"M","M",1
53799,"F",0,0,"M","F",2
53812,"H",0,1,"M","M",1
53846,"H",0,1,"O","F",2
53889,"C",0,0,"Q","M",1
53943,"J",0,0,"O","F",3
53949,"C",0,0,"M","M",1
54084,"J",0,0,"N","M",3
54184,"F",1,0,"L","M",2
54258,"B",0,1,"M","F",1
54275,"H",0,0,"M","F",3
54490,"A",0,1,"N","M",2
54494,"D",0,1,"L","M",3
54516,"F",0,0,"O","M",2
54570,"G",0,0,"N","M",3
54596,"E",0,0,"L","F",1
54600,"F",0,0,"P","F",1
54631,"B",0,0,"N","F",1
54704,"F",0,1,"N","F",1
54733,"J",1,0,"M","F",2
54745,"I",0,1,"Q","F",2
54804,"A",0,0,"L","M",2
54818,"J",0,1,"N","F",1
54836,"G",0,0,"Q","F",3
54846,"A",0,0,"Q","F",1
54874,"B",1,0,"O","M",2
54902,"E",0,1,"N","F",1
54953,"G",0,1,"N","M",2
55001,"E",0,0,"Q","M",1
55075,"B",0,0,"N","M",3
55114,"G",0,1,"Q","M",3
55134,"A",0,0,"L","F",3
55228,"H",0,0,"P","F",2
55246,"I",0,1,"N","F",1
55264,"E",0,0,"Q","F",2
55273,"F",0,1,"O","F",2
55285,"F",0,0,"Q","M",2
55344,"D",0,1,"N","M",2
55417,"C",0,1,"Q","M",2
55454,"I",0,1,"N","F",1
55589,"F",0,0,"P","M",2
55635,"J",0,0,"Q","F",1
55684,"A",1,1,"P","M",2
55819,"G",0,0,"O","M",1
55824,"C",0,0,"O","M",1
55887,"J",0,0,"N","M",1
56102,"A",0,0,"P","M",1
56106,"D",0,0,"L","F",2
56117,"H",0,0,"L","M",3
56139,"D",0,0,"P","F",1
56172,"D",1,1,"O","M",2
56189,"G",0,0,"P","F",3
56239,"E",0,1,"M","F",2
56298,"J",0,0,"O","F",1
56303,"C",0,0,"Q","M",3
56306,"F",0,1,"N","M",3
56341,"A",0,0,"Q","M",3
56394,"D",1,1,"L","M",2
56514,"I",0,0,"Q","M",3
56567,"C",0,0,"O","F",2
56586,"E",0,0,"M","F",1
56621,"F",0,0,"P","F",3
56692,"C",0,1,"P","M",2
56702,"A",0,1,"N","F",3
56733,"H",0,0,"L","M",1
56758,"A",0,0,"L","M",3
56760,"C",0,1,"M","F",1
56875,"H",0,1,"L","F",2
56891,"B",0,0,"L","M",3
56971,"J",0,1,"P","F",3
57005,"H",0,0,"P","M",3
57012,"J",1,1,"Q","F",3
57138,"A",0,0,"M","F",2
57168,"F",0,0,"L","F",1
57190,"F",1,0,"O","M",3
57224,"A",0,1,"L","M",3
57235,"E",0,0,"Q","F",1
57346,"I",0,0,"N","F",3
57384,"B",0,0,"N","F",1
57397,"G",0,1,"L","F",3
57469,"I",0,0,"L","F",2
57483,"F",0,0,"L","F",2
57508,"A",0,0,"N","F",3
57586,"D",0,1,"M","M",2
57637,"I",0,1,"M","M",3
57707,"G",1,1,"Q","M",3
57753,"E",0,1,"M","M",3
57818,"G",0,0,"Q","F",1
57838,"D",0,1,"Q","F",1
57854,"J",0,0,"Q","F",2
57881,"F",0,0,"N","F",3
57928,"A",0,1,"Q","F",3
57962,"I",0,0,"O","F",2
58070,"J",0,1,"N","M",1
58071,"E",0,0,"Q","F",1
58195,"E",0,0,"L","F",2
58208,"I",0,0,"Q","M",3
58213,"J",0,0,"O","F",2
58219,"A",0,1,"M","F",3
58259,"I",1,0,"Q","F",3
58281,"I",0,0,"Q","F",2
58376,"B",0,0,"N","F",2
58489,"D",0,0,"Q","M",2
58567,"G",0,1,"O","F",1
58612,"H",0,1,"N","F",3
58629,"G",0,1,"L","M",2
58673,"J",1,1,"P","M",2
58701,"E",0,0,"N","M",3
58725,"E",0,1,"O","F",1
58757,"C",0,1,"O","M",1
58784,"A",0,0,"Q","F",1
58814,"C",0,0,"P","M",1
58820,"F",0,0,"Q","M",2
58873,"D",0,0,"O","F",1
58876,"C",0,0,"L","F",2
58958,"E",0,1,"M","F",1
58971,"E",0,0,"N","F",1
59059,"H",0,0,"P","M",2
59140,"A",0,0,"M","F",3
59144,"J",0,0,"Q","F",1
59198,"I",0,0,"O","M",1
59201,"C",0,1,"M","M",1
59287,"H",0,1,"O","M",2
59301,"J",0,0,"L","M",2
59329,"G",0,0,"Q","M",3
59354,"D",0,1,"O","F",1
59384,"C",0,0,"P","M",1
59442,"D",0,0,"L","F",3
59581,"E",0,0,"O","F",3
59674,"J",0,0,"P","F",3
59715,"F",0,1,"N","M",1
59857,"G",0,1,"N","F",2
59866,"J",0,1,"L","F",3
59870,"F",0,0,"N","F",3
59924,"D",0,1,"O","F",3
59952,"B",0,1,"Q","M",3
59955,"E",0,1,"M","M",1
60018,"J",0,0,"M","F",2
60023,"J",0,0,"M","F",2
60068,"F",0,0,"O","F",2
60086,"H",0,0,"L","F",1
60155,"E",0,0,"Q","F",1
60199,"H",1,0,"N","F",2
60208,"A",0,1,"O","F",2
60254,"H",0,0,"O","M",3
60321,"F",0,1,"P","M",3
60365,"D",0,0,"P","M",1
60374,"H",0,0,"P","M",1
60377,"I",0,0,"M","F",3
60478,"J",0,0,"Q","M",2
60547,"G",0,1,"O","M",1
60553,"F",0,0,"N","M",3
60560,"G",0,0,"M","M",1
60597,"G",0,1,"O","F",2
60657,"I",0,0,"N","F",2
60670,"D",0,0,"L","F",3
60709,"A",0,0,"P","M",1
60836,"A",0,1,"M","M",3
60911,"D",0,0,"Q","F",3
60924,"I",0,1,"N","M",1
60996,"G",0,0,"Q","M",1
61092,"A",1,1,"L","F",1
61094,"H",1,0,"L","F",3
61213,"E",0,0,"N","M",3
61220,"H",0,0,"L","F",3
61250,"H",0,0,"P","M",3
61267,"B",0,0,"Q","M",2
61271,"E",0,0,"M","F",1
61290,"I",0,0,"N","F",3
61327,"J",0,0,"L","M",3
61339,"F",0,0,"N","M",3
61482,"E",0,0,"M","F",2
61487,"I",0,1,"L","M",3
61526,"D",0,1,"M","F",2
61541,"F",0,0,"N","M",1
61558,"A",0,0,"M","F",2
61604,"C",0,1,"Q","M",1
61652,"E",0,0,"O","F",3
61752,"D",1,0,"L","M",1
61782,"C",0,0,"P","M",2
61867,"I",0,1,"M","F",1
61919,"I",0,1,"O","M",2
62100,"A",0,0,"Q","M",1
62106,"D",0,1,"Q","M",2
62131,"F",0,1,"L","F",2
62132,"I",0,0,"Q","M",2
62176,"J",0,0,"N","F",3
62203,"H",0,0,"L","F",1
62358,"H",0,0,"M","M",3
62445,"G",0,0,"M","F",2
62480,"D",0,0,"Q","F",3
62506,"A",0,0,"M","F",1
62514,"I",0,1,"O","F",3
62558,"F",0,0,"O","M",2
62590,"J",0,1,"P","M",3
62600,"G",0,0,"Q","M",3
62602,"A",1,0,"L","F",2
62675,"J",0,0,"N","M",2
62712,"G",0,0,"L","F",2
62764,"C",0,0,"L","F",1
62780,"F",0,0,"L","M",2
62801,"B",0,0,"L","M",2
62831,"B",0,0,"Q","M",2
62840,"C",0,0,"N","F",2
62932,"A",0,0,"L","M",3
62966,"A",0,0,"Q","M",1
62983,"B",0,0,"P","F",3
62985,"E",0,0,"P","F",1
63069,"H",0,0,"O","M",2
63115,"A",0,0,"P","F",1
63204,"G",0,1,"P","M",1
63263,"C",0,0,"L","M",2
63320,"E",0,1,"O","M",2
63419,"J",0,0,"Q","M",1
63434,"D",0,1,"P","M",3
63514,"D",0,1,"M","F",3
63537,"A",0,1,"O","F",3
63545,"C",0,0,"O","M",1
63648,"J",0,0,"M","F",3
63665,"B",0,0,"M","F",3
63700,"I",0,0,"N","M",1
63708,"I",0,1,"N","F",1
63725,"I",0,0,"P","M",2
63732,"H",0,0,"M","F",3
63827,"A",1,0,"O","F",1
63865,"C",0,0,"N","M",2
63925,"B",0,1,"N","F",2
64277,"B",0,1,"Q","F",2
64304,"D",0,0,"Q","F",1
64383,"A",0,0,"O","M",3
64460,"C",0,0,"N","M",2
64498,"H",0,0,"Q","M",1
64625,"G",0,0,"L","M",2
64865,"F",0,1,"O","F",1
64895,"H",0,1,"L","F",3
64914,"C",0,0,"O","F",1
64991,"J",0,1,"M","F",3
65058,"C",0,0,"M","F",1
65115,"C",0,0,"P","M",2
65148,"C",0,0,"M","M",1
65213,"D",0,0,"M","F",1
65226,"F",0,1,"Q","F",2
65243,"D",0,0,"N","M",1
65287,"G",0,1,"P","F",2
65405,"J",0,0,"P","M",1
65428,"J",0,0,"Q","F",3
65557,"G",0,0,"N","F",2
65594,"J",0,0,"N","M",3
65628,"I",0,0,"Q","F",2
65682,"D",0,1,"P","M",2
65744,"H",0,0,"L","F",2
65797,"F",0,0,"Q","M",1
65808,"J",0,1,"P","F",3
65899,"G",0,0,"M","F",2
65935,"I",0,0,"O","M",2
65978,"F",0,0,"Q","F",2
65980,"B",0,0,"M","F",2
66020,"F",0,0,"M","F",2
66060,"G",0,1,"P","M",2
66099,"H",0,0,"M","F",1
66207,"H",0,1,"M","M",1
66343,"G",0,1,"M","F",3
66383,"F",0,0,"Q","F",3
66393,"F",0,0,"N","M",1
66471,"A",0,0,"O","F",2
66497,"E",0,0,"O","F",2
66542,"I",0,1,"L","M",3
66543,"I",0,0,"O","M",2
66573,"I",0,1,"Q","M",2
66620,"J",0,0,"P","F",3
66627,"H",0,0,"L","M",2
66693,"C",0,0,"L","M",3
66775,"D",0,0,"N","F",3
66800,"E",0,1,"P","F",3
66834,"G",0,0,"O","M",2
66879,"B",0,0,"N","M",2
66915,"A",0,0,"L","F",3
66922,"A",0,0,"P","F",1
67011,"A",0,0,"L","M",2
67014,"I",0,1,"L","M",3
67021,"C",0,0,"P","F",1
67042,"F",0,1,"N","M",3
67155,"J",0,0,"P","M",1
67175,"F",0,1,"Q","F",1
67218,"A",0,0,"L","M",3
67249,"I",0,0,"O","M",2
67257,"D",1,0,"L","F",3
67434,"F",0,0,"M","M",1
67544,"E",0,1,"P","M",3
67548,"I",0,0,"Q","M",1
67555,"B",0,0,"M","F",3
67700,"A",0,1,"P","F",3
67712,"I",0,0,"M","F",3
67776,"E",0,1,"Q","F",3
67799,"I",0,0,"P","M",3
67825,"D",1,0,"Q","F",2
67832,"B",0,0,"M","M",2
67851,"J",0,0,"P","M",1
67862,"D",0,0,"L","M",3
67946,"H",0,0,"L","M",2
68077,"J",0,0,"L","M",3
68107,"B",0,1,"N","F",1
68187,"G",0,0,"N","F",2
68304,"E",0,0,"P","F",1
68372,"H",0,0,"M","F",1
68376,"H",0,0,"M","F",3
68409,"C",0,0,"O","F",1
68452,"H",0,0,"L","M",3
68456,"D",0,0,"O","F",3
68495,"I",0,1,"P","M",2
68564,"G",0,1,"Q","M",2
68577,"I",0,0,"L","F",1
68620,"B",0,0,"Q","F",1
68657,"F",1,1,"N","M",1
68670,"J",0,0,"M","M",2
68695,"H",0,0,"N","F",3
68746,"I",0,0,"N","F",1
68868,"H",0,0,"P","M",1
68891,"E",0,0,"Q","F",1
68903,"A",0,0,"M","F",3
68990,"I",0,1,"Q","M",3
69043,"H",0,1,"N","F",3
69048,"G",1,0,"Q","F",1
69052,"G",0,0,"M","F",1
69148,"G",0,0,"N","F",1
69170,"B",0,0,"M","F",1
69171,"C",0,0,"N","F",3
69207,"C",0,0,"Q","F",2
69262,"G",1,1,"N","F",3
69275,"J",0,0,"M","M",2
69300,"E",1,0,"L","F",2
69475,"C",0,0,"N","F",3
69616,"D",0,0,"L","M",3
69682,"F",1,0,"N","F",1
69714,"C",0,1,"O","M",1
69806,"E",1,1,"P","F",3
69868,"F",0,0,"O","F",2
69869,"H",0,0,"O","M",3
69962,"C",0,0,"P","M",1
70040,"I",0,0,"M","M",2
70043,"H",0,0,"O","M",3
70104,"D",0,0,"O","M",1
70107,"A",1,0,"P","F",3
70153,"C",0,0,"N","M",1
70301,"H",0,0,"M","M",2
70350,"C",0,1,"N","F",1
70377,"D",0,0,"Q","F",1
70438,"F",0,1,"L","M",1
70445,"F",0,0,"M","F",1
70605,"D",0,0,"N","F",3
70629,"F",0,0,"M","F",2
70641,"H",0,0,"N","F",2
70670,"D",0,1,"L","M",3
70766,"E",0,0,"N","F",2
70785,"J",0,1,"O","F",2
70880,"A",0,0,"O","M",1
70935,"D",0,0,"L","M",1
70980,"I",0,0,"O","M",2
71044,"A",0,1,"P","F",3
71050,"B",1,0,"M","F",1
71169,"J",0,1,"L","F",2
71214,"I",0,1,"O","F",3
71257,"G",0,0,"P","M",3
71362,"D",0,0,"Q","M",1
71372,"H",0,0,"Q","M",3
71388,"H",0,1,"Q","F",2
71433,"E",0,1,"M","M",3
71468,"G",0,0,"L","F",1
71507,"G",0,1,"M","M",2
71518,"I",0,0,"O","M",3
71636,"B",0,1,"Q","M",3
71673,"J",0,0,"M","M",1
71764,"I",0,1,"O","M",2
71796,"B",0,0,"Q","F",1
71814,"H",1,1,"P","M",3
71845,"G",0,0,"Q","M",1
71909,"E",0,0,"Q","M",2
71910,"B",0,0,"N","M",2
71928,"F",0,0,"O","F",1
71952,"A",0,0,"P","F",3
71965,"E",0,0,"N","F",1
72057,"C",0,0,"Q","M",1
72067,"J",0,1,"O","M",1
72076,"F",0,0,"L","F",2
72090,"E",0,0,"N","M",1
72112,"F",0,1,"Q","M",1
72177,"J",0,0,"Q","M",2
72362,"E",1,0,"Q","F",2
72379,"G",0,1,"O","M",2
72429,"A",0,0,"N","F",2
72534,"B",0,0,"M","F",3
72566,"E",0,1,"M","F",3
72577,"J",1,0,"M","F",1
72618,"G",0,0,"M","F",3
72652,"E",0,1,"M","M",2
72689,"A",0,0,"Q","F",3
72697,"C",0,0,"Q","M",1
72822,"F",0,0,"N","F",1
72913,"E",0,0,"P","F",2
72979,"C",0,1,"N","F",2
73070,"H",0,0,"L","F",1
73188,"H",0,0,"N","F",3
73189,"J",0,0,"O","M",3
73230,"E",0,0,"P","F",3
73309,"F",0,0,"N","M",2
73311,"F",1,0,"P","M",3
73372,"D",0,0,"M","F",2
73386,"A",0,0,"L","M",2
73424,"I",0,1,"L","M",1
73447,"E",0,1,"P","M",3
73489,"C",0,0,"O","M",3
73623,"I",0,1,"M","F",2
73664,"F",0,1,"M","F",3
73696,"C",0,0,"O","F",3
73773,"J",0,0,"Q","M",2
73793,"A",0,0,"P","M",1
73807,"C",0,0,"L","F",1
73833,"B",0,0,"P","M",2
73872,"A",0,0,"L","M",3
73941,"D",1,0,"M","M",3
73975,"F",1,0,"M","M",1
74035,"J",0,0,"L","M",3
74150,"J",0,0,"Q","M",3
74249,"C",0,0,"Q","F",2
74268,"A",0,0,"P","M",3
74278,"D",0,0,"M","F",3
74328,"I",0,0,"M","F",3
74346,"H",0,0,"N","F",1
74353,"I",0,1,"O","F",2
74370,"G",1,0,"P","M",1
74521,"E",0,0,"O","F",3
74523,"D",0,0,"P","M",1
74581,"F",0,0,"M","F",2
74586,"I",0,0,"N","M",1
74648,"C",0,0,"N","F",2
74660,"F",0,1,"N","M",3
74731,"E",0,0,"N","M",1
74774,"G",0,0,"M","M",2
74800,"A",0,1,"O","M",1
74818,"C",0,0,"N","M",2
74857,"J",1,0,"M","M",2
74921,"H",1,0,"M","M",2
75001,"H",0,0,"N","M",2
75015,"G",0,0,"L","F",1
75078,"F",0,0,"Q","M",2
75133,"J",0,0,"O","F",2
75246,"F",0,0,"M","M",2
75265,"J",0,1,"Q","M",2
75304,"B",0,1,"O","M",1
75315,"A",0,1,"P","F",1
75437,"G",1,1,"N","M",3
75462,"J",0,1,"P","F",3
75712,"F",0,1,"O","F",1
75720,"H",1,0,"O","M",1
75738,"A",0,0,"N","M",2
75751,"G",0,0,"L","F",2
75771,"J",0,0,"M","M",1
75808,"H",0,1,"M","F",3
75940,"F",1,1,"L","M",3
75957,"J",0,0,"N","F",2
76026,"J",0,0,"M","M",2
76038,"B",0,0,"P","F",2
76043,"C",0,1,"M","M",1
76059,"C",0,0,"N","M",1
76106,"H",0,1,"N","F",2
76244,"H",0,0,"M","M",1
76376,"H",0,0,"Q","F",2
76413,"E",0,0,"P","F",2
76439,"B",0,0,"O","F",1
76502,"B",1,0,"P","F",3
76632,"C",0,0,"P","M",2
76671,"H",0,0,"M","F",3
76681,"D",0,0,"L","F",2
76693,"B",0,0,"N","F",2
76756,"E",0,0,"M","M",1
76763,"I",0,1,"N","M",3
76802,"D",0,1,"L","F",3
76933,"C",0,0,"P","F",3
76966,"B",0,0,"N","M",3
76975,"E",0,0,"N","M",1
77053,"B",0,1,"O","M",1
77070,"G",0,0,"M","M",1
77083,"H",0,1,"Q","F",1
77128,"I",0,0,"Q","F",2
77182,"H",0,1,"Q","F",3
77208,"F",0,0,"Q","M",2
77267,"B",0,0,"P","F",3
77281,"C",0,1,"M","F",2
77351,"C",1,1,"M","M",2
77396,"I",0,0,"L","M",1
77480,"H",0,1,"N","M",2
77572,"D",1,0,"M","M",3
77578,"A",0,0,"Q","M",3
77588,"H",0,0,"L","F",1
77629,"C",1,0,"P","F",2
77643,"I",0,0,"P","F",3
77660,"B",0,0,"N","M",1
77797,"H",0,0,"P","F",1
77964,"D",0,0,"N","M",2
77974,"J",0,1,"L","F",3
77982,"G",1,1,"Q","M",2
78043,"I",0,0,"O","M",1
78087,"H",0,0,"Q","M",3
78125,"D",0,0,"O","F",3
78153,"A",0,0,"Q","M",1
78183,"A",1,0,"L","M",3
78252,"F",0,0,"Q","M",3
78493,"G",0,0,"M","M",3
78501,"I",0,1,"M","F",2
78638,"G",0,1,"O","F",3
78663,"A",0,0,"M","M",1
78732,"B",0,0,"Q","M",1
78785,"I",0,0,"Q","M",3
78852,"F",0,1,"N","M",1
78886,"H",0,0,"L","M",1
78936,"B",1,1,"M","F",2
78988,"G",0,0,"Q","F",1
78993,"G",0,0,"M","M",1
79034,"B",0,0,"P","M",2
79062,"C",0,0,"L","M",2
79107,"F",1,0,"L","F",3
79129,"B",0,1,"M","F",2
79145,"G",0,1,"L","F",2
79193,"H",0,1,"P","F",2
79226,"D",0,0,"N","M",2
79313,"J",0,0,"P","F",2
79356,"D",0,1,"M","M",2
79377,"F",0,0,"M","F",1
79388,"J",0,0,"Q","F",3
79411,"C",0,0,"Q","F",2
79441,"J",0,1,"Q","F",2
79511,"H",0,1,"N","M",3
79529,"E",0,0,"L","F",1
79548,"F",1,0,"O","F",3
79653,"I",0,0,"P","F",2
79715,"J",0,0,"L","F",1
79886,"I",0,1,"P","F",1
80038,"B",0,0,"P","M",2
80108,"B",0,0,"M","M",1
80182,"C",0,0,"N","F",3
80200,"J",0,0,"Q","F",3
80299,"A",0,0,"Q","F",1
80311,"F",0,0,"P","F",2
80318,"G",0,0,"N","M",2
